80	100																																																																																																				
ID	Description	GENE1636X	GENE3839X	GENE3836X	GENE3838X	GENE3837X	GENE1641X	GENE3835X	GENE3688X	GENE3544X	GENE3546X	GENE3689X	GENE3547X	GENE1610X	GENE3390X	GENE1567X	GENE3545X	GENE2307X	GENE1702X	GENE3543X	GENE1640X	GENE3421X	GENE3332X	GENE3423X	GENE3548X	GENE3424X	GENE3422X	GENE3389X	GENE3851X	GENE1638X	GENE2487X	GENE2489X	GENE1639X	GENE3425X	GENE1609X	GENE1651X	GENE4014X	GENE3690X	GENE1637X	GENE3549X	GENE1648X	GENE2401X	GENE1646X	GENE1634X	GENE1720X	GENE1358X	GENE1645X	GENE1214X	GENE1635X	GENE2407X	GENE3321X	GENE3686X	GENE2409X	GENE4012X	GENE4013X	GENE2285X	GENE1719X	GENE2408X	GENE1659X	GENE1650X	GENE1647X	GENE2286X	GENE2304X	GENE1658X	GENE2271X	GENE3427X	GENE2270X	GENE2488X	GENE3428X	GENE1643X	GENE2305X	GENE3320X	GENE1652X	GENE1371X	GENE3685X	GENE3285X	GENE3852X	GENE3833X	GENE3426X	GENE1619X	GENE2400X	GENE1644X	GENE1172X	GENE2399X	GENE3226X	GENE3227X	GENE1213X	GENE1649X	GENE2357X	GENE1661X	GENE1618X	GENE1616X	GENE1227X	GENE3286X	GENE3684X	GENE2402X	GENE1173X	GENE3391X	GENE3850X	GENE3848X	GENE2363X
CLL_1	B-CLL	0.061296131	0.851614088	0.779555686	1.002704286	0.886481057	-1.66461882	0.967837317	0.200764006	0.665656922	1.066627062	0.13684123	1.025948932	-0.386163301	-1.496095138	-1.135803128	0.427399302	2.33927142	-1.176481258	0.706335052	-1.013768738	-0.043304775	-0.599723484	-0.246695426	0.601734146	-0.043304775	-0.22345078	-1.716919273	0.845802927	-0.778416699	1.804644566	1.996412894	-0.746455311	0.131030068	-0.666261283	-1.039918964	-1.179386839	0.189141683	-0.90335667	0.845802927	-0.920790154	0.989144909	-1.039918964	-0.548875821	-1.124180805	0.13684123	-1.039918964	-0.136283358	-0.647665566	0.956214995	-0.544226892	-0.22345078	0.851614088	-1.179386839	-1.252026357	1.124738677	-1.397305393	0.787691312	-1.751786242	-1.011831684	-1.159047774	1.206094937	1.525708817	-1.58326256	1.769777598	-0.246695426	1.944112441	1.787211082	-0.165339166	-1.159047774	1.444352556	-0.085919959	-0.515945907	-1.013768738	0.171708199	0.107785423	0.200764006	0.404154657	0.253064459	-0.682532535	0.989144909	-1.039918964	0.607545307	1.072438224	1.014326609	0.671468083	-1.031202222	-0.734832988	0.330062348	-1.013768738	-0.682532535	-1.501906299	-1.833142502	0.148463553	0.363476526	1.107305192	0.781880151	-0.188583811	0.886481057	0.642412276	0.706335052
CLL_2	B-CLL	-0.49985679	-0.378388599	-0.991802965	-0.590957934	-0.761013401	-1.416941634	-1.016096603	0.915247637	0.641944207	0.921321047	0.641944207	1.048862647	-0.378388599	-1.483749139	-0.220479951	0.696604893	2.500407532	-0.882481593	0.556916473	-0.569093659	-1.174005251	-0.001837206	-0.791380449	0.73911876	-0.937142279	-0.931068869	-2.255072153	0.73304535	-0.967509326	-0.299434275	-0.572737705	-0.159745855	-1.003949784	-0.196186312	-0.682059077	-0.524150429	0.556916473	0.198585309	0.59943034	-0.864261364	1.650130194	-0.864261364	-0.335874732	-1.174005251	1.081659059	-1.101124337	-0.032204254	0.022456432	1.455781088	0.204658719	0.781632627	1.194624477	-0.463416333	-0.463416333	1.42541404	-0.937142279	1.29179903	-0.997876374	-0.815674087	-0.797453859	1.273578801	1.182477658	-0.931068869	2.676536409	-1.143638204	2.822298239	-0.123305398	-1.246886166	-1.05861047	1.224991525	0.414191348	-0.663838848	-0.876408183	1.00634878	0.089263937	0.696604893	0.216805538	-0.700279306	-1.18615207	1.376826764	-0.931068869	0.083190527	1.467927907	0.441521691	0.119630985	0.040676661	-0.663838848	0.781632627	-0.609178162	-0.795935506	-0.660802144	-1.307620262	0.241099176	1.249285163	1.56510246	0.119630985	-0.445196104	0.969908323	0.59943034	1.358606535
CLL_3	B-CLL	-0.845754194	1.528394505	1.116256222	1.290399158	1.406494449	-1.15921148	1.081427635	1.029184754	0.454513064	0.849237053	0.965332344	1.046599047	-0.770292255	-1.066335247	-0.187880879	0.796994172	2.172723369	-0.948788765	0.558998826	-0.543906438	-1.066335247	-0.459737352	-1.106968599	0.733141762	-1.101163834	-1.315940122	-1.432035413	0.43709877	-0.642587435	1.122060986	0.907284698	-0.332032532	-1.240478183	-0.410396853	-0.677416022	-0.58453979	0.802798937	-0.021477629	0.855041817	-0.787706549	1.911508965	-0.816730371	-0.261407897	-0.896545884	-0.601954083	-1.025701895	-0.462639734	-0.120158626	1.476151624	-0.671611258	0.367441596	1.093037164	-0.67451364	-0.67451364	1.255570571	-1.165016244	1.545808798	-1.234673419	-0.748524388	-0.677416022	1.197522926	-1.048920953	-1.252087712	0.831822759	-1.194040067	1.209132455	1.104646693	-1.298525829	-0.938630427	-0.874778017	-0.58453979	-0.723854139	-0.079525274	0.228127247	1.046599047	0.379051125	0.727336997	-0.77609702	-0.799316078	2.039213785	-0.805120842	-1.22306389	1.876680377	0.709922704	0.593827413	-0.497468321	-0.771743446	0.918894227	-1.14760195	-0.799316078	-1.182430538	-0.805120842	1.017575225	0.599632177	1.789608909	-1.21145436	-0.596149319	0.611241707	0.50095118	1.156889574
CLL_4	B-CLL	-1.102478218	1.171325838	1.341012708	1.318387792	1.312731563	-1.09116576	1.063857487	1.120419777	0.843264556	0.469953442	0.916795533	0.566109335	-0.452011884	-1.31741492	-0.683917273	0.803670953	2.443977362	-2.171505498	0.831952098	-0.989353638	-0.378480907	-0.446355655	-0.616042525	0.436016068	-0.435043197	-0.570792693	-1.402258355	0.317235259	-0.333231075	0.945076678	1.629480386	-0.214450266	-0.502917945	-0.58776138	-0.502917945	-0.751792021	0.713171289	-0.502917945	0.14754839	-0.995009867	1.420199913	-1.079853302	-0.350199762	-1.283477546	-0.384137136	-1.113790676	-0.118294373	-0.593417609	1.680386447	-0.570792693	-0.197481579	1.227888128	-1.328727378	-1.153384279	1.618167928	-1.294790004	1.674730218	-0.864916601	-0.87057283	-0.932791348	1.465449745	-0.287981243	-1.153384279	1.408887455	-0.627354983	1.623824157	1.612511699	-0.593417609	-1.113790676	-0.271012556	0.070623675	-1.006322325	-0.389793365	-0.027794709	0.503890816	0.260672969	1.0468888	-0.435043197	-1.362664752	1.227888128	-0.808354311	-1.057228386	1.408887455	1.425856142	1.335356479	-0.016482251	-0.678261044	0.600046709	-0.802698082	-1.136415592	-0.576448922	-1.277821317	0.464297213	0.277641656	1.516355806	-1.023291012	-0.53119909	0.385110007	0.130579703	0.583078022
CLL_5	B-CLL	-0.982207326	0.675032658	0.668871915	0.921462396	0.675032658	-1.290244498	0.576460763	0.915301652	-1.456584571	-1.210154833	0.687354145	-1.154708142	-0.846670971	-0.027292093	-0.372293726	-1.049975504	1.673073095	-2.084980401	0.638068198	-1.062296991	0.58878225	0.009672367	0.576460763	-1.167029629	1.827091681	0.440924408	-1.604442413	0.385477717	-0.390775956	1.673073095	1.660751608	-0.43390116	1.685394582	-0.661848667	-0.772742049	-0.489347851	0.447085151	-0.43390116	-0.939082122	-1.086939965	1.457447075	-0.951403609	-0.286043318	-1.290244498	-1.240958551	-1.074618478	-0.785063536	-0.495508595	1.722359043	0.428602921	0.256102105	1.007712804	0.021993854	-0.372293726	0.804408271	-1.296405241	1.857895398	-1.487388288	-0.686491641	-1.068457734	0.613425224	0.471728125	-1.210154833	1.365035923	0.594942994	1.500572279	1.475929305	0.360834743	-0.939082122	0.268423592	-0.538633799	-0.889796175	-0.513990825	0.249941361	0.958426857	-0.088899528	0.447085151	0.496371099	-1.216315577	1.229499568	-0.951403609	-0.600241233	1.137088416	1.020034291	0.915301652	-0.156667706	-0.600241233	1.229499568	-0.754259819	-0.963725096	-1.481227545	-1.265601524	1.026195034	0.299227309	1.710037556	-0.649527181	-0.403097443	0.17601244	0.730479349	1.217178081
CLL_6	B-CLL	-0.776629312	0.968677727	1.11950673	0.968677727	0.867406825	-0.69259601	0.957904227	0.720887221	0.403068964	0.456936466	0.699340221	0.66701972	-0.501905056	-1.703150332	-0.771242561	0.144504959	2.46080751	-1.913233587	0.166051959	-1.115994569	-1.261436822	-0.474971305	-1.110607819	0.263013461	-1.013646317	-1.126768069	-1.843205835	0.871716225	-0.442650804	1.410391236	1.308042984	-0.394170053	-1.024419817	-0.808949812	-1.137541569	-0.852043813	0.322267713	-0.135606047	0.166051959	-0.819723313	1.56660699	-0.852043813	-0.216407299	-1.331464574	-1.288370573	-1.019033067	0.376135214	-0.060191546	1.701275743	-0.550385807	0.408455714	1.275722484	-1.110607819	-0.663507559	1.308042984	-1.202182571	1.442711737	-0.922071565	-0.615026808	-0.70660156	1.033318728	0.478483466	-1.035193317	2.159149503	-1.078287318	2.186083254	1.334976735	-1.022265117	-0.965165566	0.408455714	-0.464197805	-0.534225556	-0.404943553	0.352433513	0.860942724	0.575444968	1.065639229	-0.808949812	-1.186022321	1.297269484	-0.922071565	0.236079711	1.044092228	0.473096716	0.063703707	-0.044031295	-0.26488805	1.11411998	-1.245276572	-1.137541569	-0.69259601	-0.814336562	0.710113721	0.941743976	1.227241732	0.252239961	-0.448037554	0.65085947	0.844782474	1.194921232
CLL_7	B-CLL	-0.653661441	0.713073142	0.793785814	0.858355952	0.729215676	-0.344262864	0.836832572	0.670026383	-0.029483442	0.244939643	0.460173436	0.680788073	-0.755897492	-1.65987942	-0.890418612	0.218035419	2.542560378	-1.250935215	0.336414005	-0.120957804	-1.023863564	-0.685946509	-1.019558888	0.148084436	-1.191745922	-1.019558888	-0.93212016	1.089732279	-0.128132264	1.104798644	1.654720984	-0.142481183	-1.127175784	-0.513759475	-0.844681431	-1.127175784	0.444030901	-0.314668217	0.234177953	-0.928084526	1.837669707	-0.844681431	-0.142481183	-1.584547593	0.158846126	-0.844681431	0.099656833	0.072752609	1.800003794	0.290676824	0.492458504	1.461010571	-1.127175784	-1.127175784	0.788404969	-1.450026473	2.04214181	-1.057224801	-0.844681431	-0.761278337	0.293367246	-0.745135802	-0.933465371	1.76233788	-1.353171266	1.91838238	1.342631985	-0.984045312	-0.761278337	-0.96575044	0.130596691	-0.844681431	-0.998035508	0.411745832	0.750739055	1.068208899	1.030542986	-0.761278337	-0.739754958	1.633197605	-0.844681431	-0.734374113	1.816146328	0.470935125	0.250320488	-0.449189338	-0.761278337	0.691549762	-1.116414094	-0.739754958	-0.739754958	-0.542457314	0.863736796	1.251157623	1.681625208	-1.073367336	-0.524521165	0.777643279	1.116636503	1.03592383
CLL_8	B-CLL	-0.379481643	-1.985424785	-1.96909316	-1.985424785	-1.338692428	-0.274959241	-1.871103409	1.193798249	1.275456375	1.204686	0.850834121	1.128471749	-0.651675396	-1.206950652	-0.548241769	0.899828996	2.581986389	-1.441037279	1.308119626	-0.259716391	-0.297823517	-0.412144893	-0.363150017	0.79639537	-0.003854264	-0.417588768	-1.435593404	-1.0871854	-0.036517514	-0.842211023	-0.820435522	-0.243384766	-0.248828641	-0.564573395	-0.744221272	-0.17261439	1.117583999	0.050584487	0.540533242	-0.455695893	1.444216502	-0.749665147	-0.10728789	-0.902093648	-0.880318148	-0.727889646	0.143130363	0.246563989	1.547650128	-0.477471394	1.21557375	1.602088879	-0.314155142	0.094135488	0.970599372	-1.212394527	1.558537878	-0.814991647	-0.526466269	-0.58090502	0.469762867	0.654854619	-0.755109022	2.124700884	-0.450252018	2.157364135	-0.793216147	-0.488359144	-0.814991647	0.839946371	-0.210721516	-0.55912952	-0.232497016	0.747400495	0.627635243	-0.638610095	1.264568625	-0.101844015	-0.983751774	1.346226751	-0.695226396	0.388104741	1.346226751	1.286344125	0.970599372	-0.531910144	-0.417588768	1.014150372	-0.814991647	-1.163399651	-0.61139072	-0.782328397	0.75284437	0.562308743	1.444216502	0.257451739	0.496982242	-1.010971149	-0.59179277	1.476879752
CLL_9	B-CLL	-0.155856197	0.769026239	1.247546776	0.568356336	0.305941848	-0.421272158	1.180656809	1.000568434	-2.194713862	-2.421110676	0.985132288	-2.313057651	-0.717989194	-0.486446998	0.079545035	-2.253885757	2.019354094	-0.841478365	-2.086660838	-0.141706396	1.787811899	-0.22403251	1.731212696	-2.116246785	1.870138013	1.792957281	-1.278835845	0.918242321	-0.193160217	1.607723525	1.551124321	-0.155856197	1.654031964	-0.38225301	-0.680256392	-0.748861486	1.005713817	-0.208596364	-1.644157975	-0.56362773	0.511757133	-0.964967536	-0.1983056	-0.686087825	-1.006130593	-0.851769129	0.784462385	-0.023362608	-0.357812445	0.100126563	0.89251541	0.089835799	-0.469724506	-0.306358624	0.017800449	-0.738570722	-0.260050185	-0.954676771	-0.851769129	-1.047293649	0.105271945	0.532338661	-0.790024543	0.501466369	1.798102663	0.45515793	0.871933881	1.25783754	-0.9752583	0.413994873	0.002364303	-0.429847795	-0.260050185	0.388267962	0.583792483	1.072603784	-0.082019964	1.659177346	-0.316649388	0.506611751	-0.70769843	-0.882641422	0.388267962	-0.671680755	0.079545035	-0.445283941	-0.769443015	-0.038798754	-0.558482348	-0.316649388	-0.411838958	-0.507028527	0.655827832	0.295651084	0.681554743	-0.609936169	0.655827832	0.691845507	0.79475315	0.856497735
CLL_10	B-CLL	0.097380236	0.893522213	1.380751057	0.83324648	0.712695013	-0.314503942	1.295360435	-0.191440986	-2.542194585	-2.66776903	0.059707902	-2.275976763	-0.618394097	1.325498302	-0.246693742	-2.466849919	1.616831013	-0.618394097	-2.381459296	0.097380236	1.245130658	-0.311992453	0.903568169	-2.44173503	1.230061724	1.159740035	1.380751057	-0.141211209	0.097380236	1.119556213	1.225038746	0.097380236	1.295360435	-0.548072408	-0.83689363	-0.005033595	0.220443191	-0.02568272	-2.44173503	-0.824336186	1.325498302	-0.83689363	0.097380236	-0.715505001	-0.248368068	-0.748991519	0.441454213	0.220443191	1.004027724	0.354389265	0.712695013	1.360659146	-0.005033595	-0.005033595	0.627304391	-0.879588942	1.064303458	-1.145806764	-0.658577919	-0.849451075	0.190305325	-0.512911564	-1.000140408	0.220443191	1.044211547	-0.216555875	0.902312424	1.089418347	-0.711319186	-0.29692352	-0.306969475	-0.748991519	-0.166326097	0.567028658	0.687580124	0.230489147	0.677534169	1.184854924	-0.005033595	1.114533235	-0.573187297	-0.633463031	1.204946835	-0.623417075	-0.72387663	-0.347153297	-0.575698786	0.401270391	-1.015209341	-0.005033595	-0.573187297	-0.467704764	0.74283288	0.285741902	1.491256569	-0.970002542	-0.246693742	-0.111073342	0.215420214	1.079372391
DLCL_41	DLCL	1.082110703	-1.962887915	-2.08105204	-1.844723789	-1.708380568	0.364036402	-2.390096676	-2.153768425	-0.435843832	-0.126799196	-1.808365597	0.409484142	1.745647715	2.654602526	1.209364376	-0.117709648	2.49099066	0.191334988	-0.78124666	-0.29950061	0.427663239	0.918498837	0.254961825	0.254961825	-0.008635071	0.03681267	1.536588108	-1.317529999	-0.78124666	-0.117709648	-0.753978016	2.618244334	0.500379624	1.082110703	-0.126799196	-0.117709648	-2.071962492	0.327678209	-0.135888744	0.08226041	0.254961825	-0.117709648	-0.426754284	1.200274828	-0.144978292	-0.790336208	-0.117709648	0.573096009	-0.78124666	0.882140644	0.300409565	-0.92667943	-0.653992987	-0.226784225	0.054991766	1.500229916	-0.581276602	0.827603356	-1.11755994	-0.081351456	-0.317679707	0.191334988	0.945767481	-0.272231966	0.545827364	-0.054082811	-0.417664736	0.627633297	-0.563097506	0.154976795	0.554916912	0.22769318	-0.381306543	0.736707875	2.327378794	-1.326619547	-1.662932827	0.164066343	0.282230469	0.454931883	-0.117709648	0.300409565	-0.163157389	0.391305046	-0.090441004	-0.772157112	0.018633574	0.909409289	0.37312595	-0.135888744	0.118618603	-0.263142418	1.591125397	0.800334711	-0.017724619	0.800334711	-0.290411062	-1.081201748	-0.517649765	-0.744888468
